psi1= 386.9465603322478	psi2= 409.3393028469002	psi3= 427.144183068755	psi4= 409.60715731032894	psi5= 459.42485927784406	psi6= 451.4988118162587	psi7= 427.21561022297203	psi8= 451.5166684498074	psi9= 437.688432939535	
psi1= 387.9465603322478	psi2= 410.3393028469002	psi3= 428.144183068755	psi4= 410.60715731032894	psi5= 460.42485927784406	psi6= 452.4988118162587	psi7= 428.21561022297203	psi8= 452.5166684498074	psi9= 438.688432939535	
psi1= 388.9465603322478	psi2= 411.3393028469002	psi3= 429.144183068755	psi4= 411.60715731032894	psi5= 461.42485927784406	psi6= 453.4988118162587	psi7= 429.21561022297203	psi8= 453.5166684498074	psi9= 439.688432939535	
psi1= 389.9465603322478	psi2= 412.3393028469002	psi3= 430.144183068755	psi4= 412.60715731032894	psi5= 462.42485927784406	psi6= 454.4988118162587	psi7= 430.21561022297203	psi8= 454.5166684498074	psi9= 440.688432939535	
psi1= 390.9465603322478	psi2= 413.3393028469002	psi3= 431.144183068755	psi4= 413.60715731032894	psi5= 463.42485927784406	psi6= 455.4988118162587	psi7= 431.21561022297203	psi8= 455.5166684498074	psi9= 441.688432939535	
psi1= 391.9465603322478	psi2= 414.3393028469002	psi3= 432.144183068755	psi4= 414.60715731032894	psi5= 464.42485927784406	psi6= 456.4988118162587	psi7= 432.21561022297203	psi8= 456.5166684498074	psi9= 442.688432939535	
psi1= 392.9465603322478	psi2= 415.3393028469002	psi3= 433.144183068755	psi4= 415.60715731032894	psi5= 465.42485927784406	psi6= 457.4988118162587	psi7= 433.21561022297203	psi8= 457.5166684498074	psi9= 443.688432939535	
psi1= 393.9465603322478	psi2= 416.3393028469002	psi3= 434.144183068755	psi4= 416.60715731032894	psi5= 466.42485927784406	psi6= 458.4988118162587	psi7= 434.21561022297203	psi8= 458.5166684498074	psi9= 444.688432939535	
psi1= 394.9465603322478	psi2= 417.3393028469002	psi3= 435.144183068755	psi4= 417.60715731032894	psi5= 467.42485927784406	psi6= 459.4988118162587	psi7= 435.21561022297203	psi8= 459.5166684498074	psi9= 445.688432939535	
psi1= 395.9465603322478	psi2= 418.3393028469002	psi3= 436.144183068755	psi4= 418.60715731032894	psi5= 468.42485927784406	psi6= 460.4988118162587	psi7= 436.21561022297203	psi8= 460.5166684498074	psi9= 446.688432939535	
psi1= 396.9465603322478	psi2= 419.3393028469002	psi3= 437.144183068755	psi4= 419.60715731032894	psi5= 469.42485927784406	psi6= 461.4988118162587	psi7= 437.21561022297203	psi8= 461.5166684498074	psi9= 447.688432939535	
psi1= 397.9465603322478	psi2= 420.3393028469002	psi3= 438.144183068755	psi4= 420.60715731032894	psi5= 470.42485927784406	psi6= 462.4988118162587	psi7= 438.21561022297203	psi8= 462.5166684498074	psi9= 448.688432939535	
psi1= 398.9465603322478	psi2= 421.3393028469002	psi3= 439.144183068755	psi4= 421.60715731032894	psi5= 471.42485927784406	psi6= 463.4988118162587	psi7= 439.21561022297203	psi8= 463.5166684498074	psi9= 449.688432939535	
psi1= 399.9465603322478	psi2= 422.3393028469002	psi3= 440.144183068755	psi4= 422.60715731032894	psi5= 472.42485927784406	psi6= 464.4988118162587	psi7= 440.21561022297203	psi8= 464.5166684498074	psi9= 450.688432939535	
psi1= 400.9465603322478	psi2= 423.3393028469002	psi3= 441.144183068755	psi4= 423.60715731032894	psi5= 473.42485927784406	psi6= 465.4988118162587	psi7= 441.21561022297203	psi8= 465.5166684498074	psi9= 451.688432939535	
psi1= 401.9465603322478	psi2= 424.3393028469002	psi3= 442.144183068755	psi4= 424.60715731032894	psi5= 474.42485927784406	psi6= 466.4988118162587	psi7= 442.21561022297203	psi8= 466.5166684498074	psi9= 452.688432939535	
psi1= 402.9465603322478	psi2= 425.3393028469002	psi3= 443.144183068755	psi4= 425.60715731032894	psi5= 475.42485927784406	psi6= 467.4988118162587	psi7= 443.21561022297203	psi8= 467.5166684498074	psi9= 453.688432939535	
psi1= 403.9465603322478	psi2= 426.3393028469002	psi3= 444.144183068755	psi4= 426.60715731032894	psi5= 476.42485927784406	psi6= 468.4988118162587	psi7= 444.21561022297203	psi8= 468.5166684498074	psi9= 454.688432939535	
psi1= 404.9465603322478	psi2= 427.3393028469002	psi3= 445.144183068755	psi4= 427.60715731032894	psi5= 477.42485927784406	psi6= 469.4988118162587	psi7= 445.21561022297203	psi8= 469.5166684498074	psi9= 455.688432939535	
psi1= 405.9465603322478	psi2= 428.3393028469002	psi3= 446.144183068755	psi4= 428.60715731032894	psi5= 478.42485927784406	psi6= 470.4988118162587	psi7= 446.21561022297203	psi8= 470.5166684498074	psi9= 456.688432939535	
psi1= 406.9465603322478	psi2= 429.3393028469002	psi3= 447.144183068755	psi4= 429.60715731032894	psi5= 479.42485927784406	psi6= 471.4988118162587	psi7= 447.21561022297203	psi8= 471.5166684498074	psi9= 457.688432939535	
psi1= 407.9465603322478	psi2= 430.3393028469002	psi3= 448.144183068755	psi4= 430.60715731032894	psi5= 480.42485927784406	psi6= 472.4988118162587	psi7= 448.21561022297203	psi8= 472.5166684498074	psi9= 458.688432939535	
psi1= 408.9465603322478	psi2= 431.3393028469002	psi3= 449.144183068755	psi4= 431.60715731032894	psi5= 481.42485927784406	psi6= 473.4988118162587	psi7= 449.21561022297203	psi8= 473.5166684498074	psi9= 459.688432939535	
psi1= 409.9465603322478	psi2= 432.3393028469002	psi3= 450.144183068755	psi4= 432.60715731032894	psi5= 482.42485927784406	psi6= 474.4988118162587	psi7= 450.21561022297203	psi8= 474.5166684498074	psi9= 460.688432939535	
psi1= 410.9465603322478	psi2= 433.3393028469002	psi3= 451.144183068755	psi4= 433.60715731032894	psi5= 483.42485927784406	psi6= 475.4988118162587	psi7= 451.21561022297203	psi8= 475.5166684498074	psi9= 461.688432939535	
psi1= 411.9465603322478	psi2= 434.3393028469002	psi3= 452.144183068755	psi4= 434.60715731032894	psi5= 484.42485927784406	psi6= 476.4988118162587	psi7= 452.21561022297203	psi8= 476.5166684498074	psi9= 462.688432939535	
psi1= 412.9465603322478	psi2= 435.3393028469002	psi3= 453.144183068755	psi4= 435.60715731032894	psi5= 485.42485927784406	psi6= 477.4988118162587	psi7= 453.21561022297203	psi8= 477.5166684498074	psi9= 463.688432939535	
psi1= 413.9465603322478	psi2= 436.3393028469002	psi3= 454.144183068755	psi4= 436.60715731032894	psi5= 486.42485927784406	psi6= 478.4988118162587	psi7= 454.21561022297203	psi8= 478.5166684498074	psi9= 464.688432939535	
psi1= 414.9465603322478	psi2= 437.3393028469002	psi3= 455.144183068755	psi4= 437.60715731032894	psi5= 487.42485927784406	psi6= 479.4988118162587	psi7= 455.21561022297203	psi8= 479.5166684498074	psi9= 465.688432939535	
psi1= 415.9465603322478	psi2= 438.3393028469002	psi3= 456.144183068755	psi4= 438.60715731032894	psi5= 488.42485927784406	psi6= 480.4988118162587	psi7= 456.21561022297203	psi8= 480.5166684498074	psi9= 466.688432939535	
psi1= 416.9465603322478	psi2= 439.3393028469002	psi3= 457.144183068755	psi4= 439.60715731032894	psi5= 489.42485927784406	psi6= 481.4988118162587	psi7= 457.21561022297203	psi8= 481.5166684498074	psi9= 467.688432939535	
psi1= 417.9465603322478	psi2= 440.3393028469002	psi3= 458.144183068755	psi4= 440.60715731032894	psi5= 490.42485927784406	psi6= 482.4988118162587	psi7= 458.21561022297203	psi8= 482.5166684498074	psi9= 468.688432939535	
psi1= 418.9465603322478	psi2= 441.3393028469002	psi3= 459.144183068755	psi4= 441.60715731032894	psi5= 491.42485927784406	psi6= 483.4988118162587	psi7= 459.21561022297203	psi8= 483.5166684498074	psi9= 469.688432939535	
psi1= 419.9465603322478	psi2= 442.3393028469002	psi3= 460.144183068755	psi4= 442.60715731032894	psi5= 492.42485927784406	psi6= 484.4988118162587	psi7= 460.21561022297203	psi8= 484.5166684498074	psi9= 470.688432939535	
psi1= 420.9465603322478	psi2= 443.3393028469002	psi3= 461.144183068755	psi4= 443.60715731032894	psi5= 493.42485927784406	psi6= 485.4988118162587	psi7= 461.21561022297203	psi8= 485.5166684498074	psi9= 471.688432939535	
psi1= 421.9465603322478	psi2= 444.3393028469002	psi3= 462.144183068755	psi4= 444.60715731032894	psi5= 494.42485927784406	psi6= 486.4988118162587	psi7= 462.21561022297203	psi8= 486.5166684498074	psi9= 472.688432939535	
psi1= 422.9465603322478	psi2= 445.3393028469002	psi3= 463.144183068755	psi4= 445.60715731032894	psi5= 495.42485927784406	psi6= 487.4988118162587	psi7= 463.21561022297203	psi8= 487.5166684498074	psi9= 473.688432939535	
psi1= 423.9465603322478	psi2= 446.3393028469002	psi3= 464.144183068755	psi4= 446.60715731032894	psi5= 496.42485927784406	psi6= 488.4988118162587	psi7= 464.21561022297203	psi8= 488.5166684498074	psi9= 474.688432939535	
psi1= 424.9465603322478	psi2= 447.3393028469002	psi3= 465.144183068755	psi4= 447.60715731032894	psi5= 497.42485927784406	psi6= 489.4988118162587	psi7= 465.21561022297203	psi8= 489.5166684498074	psi9= 475.688432939535	
psi1= 425.9465603322478	psi2= 448.3393028469002	psi3= 466.144183068755	psi4= 448.60715731032894	psi5= 498.42485927784406	psi6= 490.4988118162587	psi7= 466.21561022297203	psi8= 490.5166684498074	psi9= 476.688432939535	
psi1= 426.9465603322478	psi2= 449.3393028469002	psi3= 467.144183068755	psi4= 449.60715731032894	psi5= 499.42485927784406	psi6= 491.4988118162587	psi7= 467.21561022297203	psi8= 491.5166684498074	psi9= 477.688432939535	
psi1= 427.9465603322478	psi2= 450.3393028469002	psi3= 468.144183068755	psi4= 450.60715731032894	psi5= 500.42485927784406	psi6= 492.4988118162587	psi7= 468.21561022297203	psi8= 492.5166684498074	psi9= 478.688432939535	
psi1= 428.9465603322478	psi2= 451.3393028469002	psi3= 469.144183068755	psi4= 451.60715731032894	psi5= 501.42485927784406	psi6= 493.4988118162587	psi7= 469.21561022297203	psi8= 493.5166684498074	psi9= 479.688432939535	
psi1= 429.9465603322478	psi2= 452.3393028469002	psi3= 470.144183068755	psi4= 452.60715731032894	psi5= 502.42485927784406	psi6= 494.4988118162587	psi7= 470.21561022297203	psi8= 494.5166684498074	psi9= 480.688432939535	
psi1= 430.9465603322478	psi2= 453.3393028469002	psi3= 471.144183068755	psi4= 453.60715731032894	psi5= 503.42485927784406	psi6= 495.4988118162587	psi7= 471.21561022297203	psi8= 495.5166684498074	psi9= 481.688432939535	
psi1= 431.9465603322478	psi2= 454.3393028469002	psi3= 472.144183068755	psi4= 454.60715731032894	psi5= 504.42485927784406	psi6= 496.4988118162587	psi7= 472.21561022297203	psi8= 496.5166684498074	psi9= 482.688432939535	
psi1= 432.9465603322478	psi2= 455.3393028469002	psi3= 473.144183068755	psi4= 455.60715731032894	psi5= 505.42485927784406	psi6= 497.4988118162587	psi7= 473.21561022297203	psi8= 497.5166684498074	psi9= 483.688432939535	
psi1= 433.9465603322478	psi2= 456.3393028469002	psi3= 474.144183068755	psi4= 456.60715731032894	psi5= 506.42485927784406	psi6= 498.4988118162587	psi7= 474.21561022297203	psi8= 498.5166684498074	psi9= 484.688432939535	
psi1= 434.9465603322478	psi2= 457.3393028469002	psi3= 475.144183068755	psi4= 457.60715731032894	psi5= 507.42485927784406	psi6= 499.4988118162587	psi7= 475.21561022297203	psi8= 499.5166684498074	psi9= 485.688432939535	
psi1= 435.9465603322478	psi2= 458.3393028469002	psi3= 476.144183068755	psi4= 458.60715731032894	psi5= 508.42485927784406	psi6= 500.4988118162587	psi7= 476.21561022297203	psi8= 500.5166684498074	psi9= 486.688432939535	
psi1= 436.9465603322478	psi2= 459.3393028469002	psi3= 477.144183068755	psi4= 459.60715731032894	psi5= 509.42485927784406	psi6= 501.4988118162587	psi7= 477.21561022297203	psi8= 501.5166684498074	psi9= 487.688432939535	
psi1= 437.9465603322478	psi2= 460.3393028469002	psi3= 478.144183068755	psi4= 460.60715731032894	psi5= 510.42485927784406	psi6= 502.4988118162587	psi7= 478.21561022297203	psi8= 502.5166684498074	psi9= 488.688432939535	
psi1= 438.9465603322478	psi2= 461.3393028469002	psi3= 479.144183068755	psi4= 461.60715731032894	psi5= 511.42485927784406	psi6= 503.4988118162587	psi7= 479.21561022297203	psi8= 503.5166684498074	psi9= 489.688432939535	
psi1= 439.9465603322478	psi2= 462.3393028469002	psi3= 480.144183068755	psi4= 462.60715731032894	psi5= 512.424859277844	psi6= 504.4988118162587	psi7= 480.21561022297203	psi8= 504.5166684498074	psi9= 490.688432939535	
psi1= 440.9465603322478	psi2= 463.3393028469002	psi3= 481.144183068755	psi4= 463.60715731032894	psi5= 513.424859277844	psi6= 505.4988118162587	psi7= 481.21561022297203	psi8= 505.5166684498074	psi9= 491.688432939535	
psi1= 441.9465603322478	psi2= 464.3393028469002	psi3= 482.144183068755	psi4= 464.60715731032894	psi5= 514.424859277844	psi6= 506.4988118162587	psi7= 482.21561022297203	psi8= 506.5166684498074	psi9= 492.688432939535	
psi1= 442.9465603322478	psi2= 465.3393028469002	psi3= 483.144183068755	psi4= 465.60715731032894	psi5= 515.424859277844	psi6= 507.4988118162587	psi7= 483.21561022297203	psi8= 507.5166684498074	psi9= 493.688432939535	
psi1= 443.9465603322478	psi2= 466.3393028469002	psi3= 484.144183068755	psi4= 466.60715731032894	psi5= 516.424859277844	psi6= 508.4988118162587	psi7= 484.21561022297203	psi8= 508.5166684498074	psi9= 494.688432939535	
psi1= 444.9465603322478	psi2= 467.3393028469002	psi3= 485.144183068755	psi4= 467.60715731032894	psi5= 517.424859277844	psi6= 509.4988118162587	psi7= 485.21561022297203	psi8= 509.5166684498074	psi9= 495.688432939535	
psi1= 445.9465603322478	psi2= 468.3393028469002	psi3= 486.144183068755	psi4= 468.60715731032894	psi5= 518.424859277844	psi6= 510.4988118162587	psi7= 486.21561022297203	psi8= 510.5166684498074	psi9= 496.688432939535	
psi1= 446.9465603322478	psi2= 469.3393028469002	psi3= 487.144183068755	psi4= 469.60715731032894	psi5= 519.424859277844	psi6= 511.4988118162587	psi7= 487.21561022297203	psi8= 511.5166684498074	psi9= 497.688432939535	
psi1= 447.9465603322478	psi2= 470.3393028469002	psi3= 488.144183068755	psi4= 470.60715731032894	psi5= 520.424859277844	psi6= 512.4988118162587	psi7= 488.21561022297203	psi8= 512.5166684498074	psi9= 498.688432939535	
psi1= 448.9465603322478	psi2= 471.3393028469002	psi3= 489.144183068755	psi4= 471.60715731032894	psi5= 521.424859277844	psi6= 513.4988118162587	psi7= 489.21561022297203	psi8= 513.5166684498074	psi9= 499.688432939535	
psi1= 449.9465603322478	psi2= 472.3393028469002	psi3= 490.144183068755	psi4= 472.60715731032894	psi5= 522.424859277844	psi6= 514.4988118162587	psi7= 490.21561022297203	psi8= 514.5166684498074	psi9= 500.688432939535	
psi1= 450.9465603322478	psi2= 473.3393028469002	psi3= 491.144183068755	psi4= 473.60715731032894	psi5= 523.424859277844	psi6= 515.4988118162587	psi7= 491.21561022297203	psi8= 515.5166684498074	psi9= 501.688432939535	
psi1= 451.9465603322478	psi2= 474.3393028469002	psi3= 492.144183068755	psi4= 474.60715731032894	psi5= 524.424859277844	psi6= 516.4988118162587	psi7= 492.21561022297203	psi8= 516.5166684498074	psi9= 502.688432939535	
psi1= 452.9465603322478	psi2= 475.3393028469002	psi3= 493.144183068755	psi4= 475.60715731032894	psi5= 525.424859277844	psi6= 517.4988118162587	psi7= 493.21561022297203	psi8= 517.5166684498074	psi9= 503.688432939535	
psi1= 453.9465603322478	psi2= 476.3393028469002	psi3= 494.144183068755	psi4= 476.60715731032894	psi5= 526.424859277844	psi6= 518.4988118162587	psi7= 494.21561022297203	psi8= 518.5166684498074	psi9= 504.688432939535	
psi1= 454.9465603322478	psi2= 477.3393028469002	psi3= 495.144183068755	psi4= 477.60715731032894	psi5= 527.424859277844	psi6= 519.4988118162587	psi7= 495.21561022297203	psi8= 519.5166684498074	psi9= 505.688432939535	
psi1= 455.9465603322478	psi2= 478.3393028469002	psi3= 496.144183068755	psi4= 478.60715731032894	psi5= 528.424859277844	psi6= 520.4988118162587	psi7= 496.21561022297203	psi8= 520.5166684498074	psi9= 506.688432939535	
psi1= 456.9465603322478	psi2= 479.3393028469002	psi3= 497.144183068755	psi4= 479.60715731032894	psi5= 529.424859277844	psi6= 521.4988118162587	psi7= 497.21561022297203	psi8= 521.5166684498074	psi9= 507.688432939535	
psi1= 457.9465603322478	psi2= 480.3393028469002	psi3= 498.144183068755	psi4= 480.60715731032894	psi5= 530.424859277844	psi6= 522.4988118162587	psi7= 498.21561022297203	psi8= 522.5166684498074	psi9= 508.688432939535	
psi1= 458.9465603322478	psi2= 481.3393028469002	psi3= 499.144183068755	psi4= 481.60715731032894	psi5= 531.424859277844	psi6= 523.4988118162587	psi7= 499.21561022297203	psi8= 523.5166684498074	psi9= 509.688432939535	
psi1= 459.9465603322478	psi2= 482.3393028469002	psi3= 500.144183068755	psi4= 482.60715731032894	psi5= 532.424859277844	psi6= 524.4988118162587	psi7= 500.21561022297203	psi8= 524.5166684498074	psi9= 510.688432939535	
psi1= 460.9465603322478	psi2= 483.3393028469002	psi3= 501.144183068755	psi4= 483.60715731032894	psi5= 533.424859277844	psi6= 525.4988118162587	psi7= 501.21561022297203	psi8= 525.5166684498074	psi9= 511.688432939535	
psi1= 461.9465603322478	psi2= 484.3393028469002	psi3= 502.144183068755	psi4= 484.60715731032894	psi5= 534.424859277844	psi6= 526.4988118162587	psi7= 502.21561022297203	psi8= 526.5166684498074	psi9= 512.688432939535	
psi1= 462.9465603322478	psi2= 485.3393028469002	psi3= 503.144183068755	psi4= 485.60715731032894	psi5= 535.424859277844	psi6= 527.4988118162587	psi7= 503.21561022297203	psi8= 527.5166684498074	psi9= 513.688432939535	
psi1= 463.9465603322478	psi2= 486.3393028469002	psi3= 504.144183068755	psi4= 486.60715731032894	psi5= 536.424859277844	psi6= 528.4988118162587	psi7= 504.21561022297203	psi8= 528.5166684498074	psi9= 514.688432939535	
psi1= 464.9465603322478	psi2= 487.3393028469002	psi3= 505.144183068755	psi4= 487.60715731032894	psi5= 537.424859277844	psi6= 529.4988118162587	psi7= 505.21561022297203	psi8= 529.5166684498074	psi9= 515.688432939535	
psi1= 465.9465603322478	psi2= 488.3393028469002	psi3= 506.144183068755	psi4= 488.60715731032894	psi5= 538.424859277844	psi6= 530.4988118162587	psi7= 506.21561022297203	psi8= 530.5166684498074	psi9= 516.688432939535	
psi1= 466.9465603322478	psi2= 489.3393028469002	psi3= 507.144183068755	psi4= 489.60715731032894	psi5= 539.424859277844	psi6= 531.4988118162587	psi7= 507.21561022297203	psi8= 531.5166684498074	psi9= 517.688432939535	
psi1= 467.9465603322478	psi2= 490.3393028469002	psi3= 508.144183068755	psi4= 490.60715731032894	psi5= 540.424859277844	psi6= 532.4988118162587	psi7= 508.21561022297203	psi8= 532.5166684498074	psi9= 518.688432939535	
psi1= 468.9465603322478	psi2= 491.3393028469002	psi3= 509.144183068755	psi4= 491.60715731032894	psi5= 541.424859277844	psi6= 533.4988118162587	psi7= 509.21561022297203	psi8= 533.5166684498074	psi9= 519.688432939535	
psi1= 469.9465603322478	psi2= 492.3393028469002	psi3= 510.144183068755	psi4= 492.60715731032894	psi5= 542.424859277844	psi6= 534.4988118162587	psi7= 510.21561022297203	psi8= 534.5166684498074	psi9= 520.688432939535	
psi1= 470.9465603322478	psi2= 493.3393028469002	psi3= 511.144183068755	psi4= 493.60715731032894	psi5= 543.424859277844	psi6= 535.4988118162587	psi7= 511.21561022297203	psi8= 535.5166684498074	psi9= 521.688432939535	
psi1= 471.9465603322478	psi2= 494.3393028469002	psi3= 512.144183068755	psi4= 494.60715731032894	psi5= 544.424859277844	psi6= 536.4988118162587	psi7= 512.215610222972	psi8= 536.5166684498074	psi9= 522.688432939535	
psi1= 472.9465603322478	psi2= 495.3393028469002	psi3= 513.144183068755	psi4= 495.60715731032894	psi5= 545.424859277844	psi6= 537.4988118162587	psi7= 513.215610222972	psi8= 537.5166684498074	psi9= 523.688432939535	
psi1= 473.9465603322478	psi2= 496.3393028469002	psi3= 514.144183068755	psi4= 496.60715731032894	psi5= 546.424859277844	psi6= 538.4988118162587	psi7= 514.215610222972	psi8= 538.5166684498074	psi9= 524.688432939535	
psi1= 474.9465603322478	psi2= 497.3393028469002	psi3= 515.144183068755	psi4= 497.60715731032894	psi5= 547.424859277844	psi6= 539.4988118162587	psi7= 515.215610222972	psi8= 539.5166684498074	psi9= 525.688432939535	
psi1= 475.9465603322478	psi2= 498.3393028469002	psi3= 516.144183068755	psi4= 498.60715731032894	psi5= 548.424859277844	psi6= 540.4988118162587	psi7= 516.215610222972	psi8= 540.5166684498074	psi9= 526.688432939535	
psi1= 476.9465603322478	psi2= 499.3393028469002	psi3= 517.144183068755	psi4= 499.60715731032894	psi5= 549.424859277844	psi6= 541.4988118162587	psi7= 517.215610222972	psi8= 541.5166684498074	psi9= 527.688432939535	
psi1= 477.9465603322478	psi2= 500.3393028469002	psi3= 518.144183068755	psi4= 500.60715731032894	psi5= 550.424859277844	psi6= 542.4988118162587	psi7= 518.215610222972	psi8= 542.5166684498074	psi9= 528.688432939535	
psi1= 478.9465603322478	psi2= 501.3393028469002	psi3= 519.144183068755	psi4= 501.60715731032894	psi5= 551.424859277844	psi6= 543.4988118162587	psi7= 519.215610222972	psi8= 543.5166684498074	psi9= 529.688432939535	
psi1= 479.9465603322478	psi2= 502.3393028469002	psi3= 520.144183068755	psi4= 502.60715731032894	psi5= 552.424859277844	psi6= 544.4988118162587	psi7= 520.215610222972	psi8= 544.5166684498074	psi9= 530.688432939535	
psi1= 480.9465603322478	psi2= 503.3393028469002	psi3= 521.144183068755	psi4= 503.60715731032894	psi5= 553.424859277844	psi6= 545.4988118162587	psi7= 521.215610222972	psi8= 545.5166684498074	psi9= 531.688432939535	
psi1= 481.9465603322478	psi2= 504.3393028469002	psi3= 522.144183068755	psi4= 504.60715731032894	psi5= 554.424859277844	psi6= 546.4988118162587	psi7= 522.215610222972	psi8= 546.5166684498074	psi9= 532.688432939535	
psi1= 482.9465603322478	psi2= 505.3393028469002	psi3= 523.144183068755	psi4= 505.60715731032894	psi5= 555.424859277844	psi6= 547.4988118162587	psi7= 523.215610222972	psi8= 547.5166684498074	psi9= 533.688432939535	
psi1= 483.9465603322478	psi2= 506.3393028469002	psi3= 524.144183068755	psi4= 506.60715731032894	psi5= 556.424859277844	psi6= 548.4988118162587	psi7= 524.215610222972	psi8= 548.5166684498074	psi9= 534.688432939535	
psi1= 484.9465603322478	psi2= 507.3393028469002	psi3= 525.144183068755	psi4= 507.60715731032894	psi5= 557.424859277844	psi6= 549.4988118162587	psi7= 525.215610222972	psi8= 549.5166684498074	psi9= 535.688432939535	
psi1= 485.9465603322478	psi2= 508.3393028469002	psi3= 526.144183068755	psi4= 508.60715731032894	psi5= 558.424859277844	psi6= 550.4988118162587	psi7= 526.215610222972	psi8= 550.5166684498074	psi9= 536.688432939535	
psi1= 486.9465603322478	psi2= 509.3393028469002	psi3= 527.144183068755	psi4= 509.60715731032894	psi5= 559.424859277844	psi6= 551.4988118162587	psi7= 527.215610222972	psi8= 551.5166684498074	psi9= 537.688432939535	
psi1= 487.9465603322478	psi2= 510.3393028469002	psi3= 528.144183068755	psi4= 510.60715731032894	psi5= 560.424859277844	psi6= 552.4988118162587	psi7= 528.215610222972	psi8= 552.5166684498074	psi9= 538.688432939535	
psi1= 488.9465603322478	psi2= 511.3393028469002	psi3= 529.144183068755	psi4= 511.60715731032894	psi5= 561.424859277844	psi6= 553.4988118162587	psi7= 529.215610222972	psi8= 553.5166684498074	psi9= 539.688432939535	
psi1= 489.9465603322478	psi2= 512.3393028469002	psi3= 530.144183068755	psi4= 512.607157310329	psi5= 562.424859277844	psi6= 554.4988118162587	psi7= 530.215610222972	psi8= 554.5166684498074	psi9= 540.688432939535	
psi1= 490.9465603322478	psi2= 513.3393028469002	psi3= 531.144183068755	psi4= 513.607157310329	psi5= 563.424859277844	psi6= 555.4988118162587	psi7= 531.215610222972	psi8= 555.5166684498074	psi9= 541.688432939535	
psi1= 491.9465603322478	psi2= 514.3393028469002	psi3= 532.144183068755	psi4= 514.607157310329	psi5= 564.424859277844	psi6= 556.4988118162587	psi7= 532.215610222972	psi8= 556.5166684498074	psi9= 542.688432939535	
psi1= 492.9465603322478	psi2= 515.3393028469002	psi3= 533.144183068755	psi4= 515.607157310329	psi5= 565.424859277844	psi6= 557.4988118162587	psi7= 533.215610222972	psi8= 557.5166684498074	psi9= 543.688432939535	
psi1= 493.9465603322478	psi2= 516.3393028469002	psi3= 534.144183068755	psi4= 516.607157310329	psi5= 566.424859277844	psi6= 558.4988118162587	psi7= 534.215610222972	psi8= 558.5166684498074	psi9= 544.688432939535	
psi1= 494.9465603322478	psi2= 517.3393028469002	psi3= 535.144183068755	psi4= 517.607157310329	psi5= 567.424859277844	psi6= 559.4988118162587	psi7= 535.215610222972	psi8= 559.5166684498074	psi9= 545.688432939535	
psi1= 495.9465603322478	psi2= 518.3393028469002	psi3= 536.144183068755	psi4= 518.607157310329	psi5= 568.424859277844	psi6= 560.4988118162587	psi7= 536.215610222972	psi8= 560.5166684498074	psi9= 546.688432939535	
psi1= 496.9465603322478	psi2= 519.3393028469002	psi3= 537.144183068755	psi4= 519.607157310329	psi5= 569.424859277844	psi6= 561.4988118162587	psi7= 537.215610222972	psi8= 561.5166684498074	psi9= 547.688432939535	
psi1= 497.9465603322478	psi2= 520.3393028469002	psi3= 538.144183068755	psi4= 520.607157310329	psi5= 570.424859277844	psi6= 562.4988118162587	psi7= 538.215610222972	psi8= 562.5166684498074	psi9= 548.688432939535	
psi1= 498.9465603322478	psi2= 521.3393028469002	psi3= 539.144183068755	psi4= 521.607157310329	psi5= 571.424859277844	psi6= 563.4988118162587	psi7= 539.215610222972	psi8= 563.5166684498074	psi9= 549.688432939535	
psi1= 499.9465603322478	psi2= 522.3393028469002	psi3= 540.144183068755	psi4= 522.607157310329	psi5= 572.424859277844	psi6= 564.4988118162587	psi7= 540.215610222972	psi8= 564.5166684498074	psi9= 550.688432939535	
psi1= 500.9465603322478	psi2= 523.3393028469002	psi3= 541.144183068755	psi4= 523.607157310329	psi5= 573.424859277844	psi6= 565.4988118162587	psi7= 541.215610222972	psi8= 565.5166684498074	psi9= 551.688432939535	
psi1= 501.9465603322478	psi2= 524.3393028469002	psi3= 542.144183068755	psi4= 524.607157310329	psi5= 574.424859277844	psi6= 566.4988118162587	psi7= 542.215610222972	psi8= 566.5166684498074	psi9= 552.688432939535	
psi1= 502.9465603322478	psi2= 525.3393028469002	psi3= 543.144183068755	psi4= 525.607157310329	psi5= 575.424859277844	psi6= 567.4988118162587	psi7= 543.215610222972	psi8= 567.5166684498074	psi9= 553.688432939535	
psi1= 503.9465603322478	psi2= 526.3393028469002	psi3= 544.144183068755	psi4= 526.607157310329	psi5= 576.424859277844	psi6= 568.4988118162587	psi7= 544.215610222972	psi8= 568.5166684498074	psi9= 554.688432939535	
psi1= 504.9465603322478	psi2= 527.3393028469002	psi3= 545.144183068755	psi4= 527.607157310329	psi5= 577.424859277844	psi6= 569.4988118162587	psi7= 545.215610222972	psi8= 569.5166684498074	psi9= 555.688432939535	
psi1= 505.9465603322478	psi2= 528.3393028469002	psi3= 546.144183068755	psi4= 528.607157310329	psi5= 578.424859277844	psi6= 570.4988118162587	psi7= 546.215610222972	psi8= 570.5166684498074	psi9= 556.688432939535	
psi1= 506.9465603322478	psi2= 529.3393028469002	psi3= 547.144183068755	psi4= 529.607157310329	psi5= 579.424859277844	psi6= 571.4988118162587	psi7= 547.215610222972	psi8= 571.5166684498074	psi9= 557.688432939535	
